youtubeID,shot,concept,start,end,concepts,probability
9PHEEbnwycg,shot_72,92963,415.481720,442.675568,#vehicle/#ground_vehicles/#car/#eukaryotic_organism/#outdoor,422.088318
AZC91kwHV7Y,shot_0,4817,0.000000,12.012000,#car/#vehicle/#ground_vehicles/#yasser_arafat/#eukaryotic_organism,0.066733
jFMj5gzeqLQ,shot_17,7568,99.933167,108.441666,#road/#outdoor/#ground_vehicles/#trees/#eukaryotic_organism,107.941170
q3YPTkBRaOk,shot_373,84272,2388.399902,2394.399902,#driver/#vehicle/#ground_vehicles/#primate/#outdoor,2392.439941
WFq2qri88i0,shot_5,110677,231.666672,249.733337,#vehicle/#van/#car/#ground_vehicles/#exiting_a_vehicle,248.399994
fVWbeOa2Ow8,shot_98,7519,501.880005,507.160004,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,506.200012
Z3_uDc0X0K0,shot_68,10759,394.560822,404.003601,#vehicle/#driver/#primate/#outdoor/#exiting_a_vehicle,398.731659
1CTZuQ6hGys,shot_26,92435,351.933319,363.466675,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,362.966675
E5212DpjraA,shot_30,6772,195.486954,206.623077,#vehicle/#ground_vehicles/#outdoor/#car/#eukaryotic_organism,204.746201
Oxk_SzH49-A,shot_40,80164,311.100006,323.200012,#vehicle/#outdoor/#car/#driver/#ground_vehicles,317.299988
_IvF4X658hY,shot_145,87358,401.943207,408.366302,#vehicle/#outdoor/#ground_vehicles/#car/#driver,404.445709
gw69h1jMB84,shot_16,95793,315.833344,320.833344,#vehicle/#car/#yasser_arafat/#ground_vehicles/#sports_car,318.666656
bWdWfbVn1f4,shot_33,92407,780.679871,788.654541,#outdoor/#road/#vehicle/#ground_vehicles/#streets,783.883118
iFeGK-zbeek,shot_65,21720,142.041901,147.580765,#text/#sports_car/#ground_vehicles/#car_racing/#car,146.579773
_10QIQ_Hj2c,shot_6,3861,123.590256,134.167496,#vehicle/#car/#text/#yasser_arafat/#man_made_thing,129.462799
FtnPZKSk1SU,shot_96,98879,1840.505371,1845.643799,#ground_vehicles/#vehicle/#outdoor/#construction_vehicles/#car,1842.340454
nCjrhwym7r0,shot_26,76196,336.753082,345.678680,#ground_vehicles/#car/#car_racing/#exiting_a_vehicle/#sports_car,341.674652
p4ngsDeCZXo,shot_45,11432,184.000000,197.080002,#driver/#outdoor/#primate/#ground_vehicles/#vehicle,184.399994
3Qf6CfMhSwo,shot_104,1136,342.279999,348.799988,#text/#outdoor/#vehicle/#eukaryotic_organism/#car,346.079987
jFMj5gzeqLQ,shot_56,7607,553.594727,568.651428,#outdoor/#vehicle/#ground_vehicles/#primate/#eukaryotic_organism,553.928345
fVWbeOa2Ow8,shot_20,7441,147.199997,152.600006,#exiting_a_vehicle/#vehicle/#outdoor/#ground_vehicles/#car,150.440002
WZZ9uccZ370,shot_274,17835,1334.813477,1344.262939,#text/#outdoor/#ground_vehicles/#vehicle/#car,1337.055664
KsPoezhTpQk,shot_25,45562,209.875000,220.208328,#ground_vehicles/#vehicle/#outdoor/#car_racing/#car,218.958328
a0pPW2WmCoM,shot_113,37516,2527.639893,2535.399902,#car_racing/#outdoor/#sports_car/#vehicle/#car,2533.399902
UndyH8Ht2LQ,shot_6,87687,62.400002,76.760002,#outdoor/#vehicle/#car/#car_racing/#ground_vehicles,68.639999
5tfKnDsB0YM,shot_80,109970,817.483337,823.656189,#vehicle/#car/#primate/#driver/#man_made_thing,822.196350
P5oHOzAaAGw,shot_32,32178,147.947800,160.760605,#outdoor/#car_racing/#sports_car/#car/#vehicle,160.360199
cdLrYS_3PmI,shot_40,97105,145.880005,153.520004,#car/#vehicle/#yasser_arafat/#eukaryotic_organism/#man_made_thing,146.839996
9N1iw5Vdim8,shot_10,69919,43.243198,53.019634,#vehicle/#outdoor/#car/#ground_vehicles/#primate,47.247200
VPmK1O1g8Tk,shot_66,12041,593.760010,599.880005,#outdoor/#road/#ground_vehicles/#eukaryotic_organism/#vehicle,594.640015
3ea8_CNdJ54,shot_48,11712,177.802628,183.641785,#outdoor/#road/#sky/#vehicle/#car,179.804626
T-woxJS-0vw,shot_20,43904,106.139366,117.450668,#outdoor/#car/#ground_vehicles/#vehicle/#yasser_arafat,110.110001
g_RkhbF2CVg,shot_26,109320,127.877747,133.800339,#ground_vehicles/#outdoor/#car/#vehicle/#yasser_arafat,130.130005
wzAIHrfXK2s,shot_371,93678,914.380127,921.453857,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,919.952393
V3wErK1CKWE,shot_32,97364,448.247803,461.894775,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,449.015228
lQKetQkUkxY,shot_69,88257,340.959991,351.320007,#outdoor/#vehicle/#car/#ground_vehicles/#exiting_car,349.119995
yMjb17ZvrrA,shot_8,114339,69.235832,81.714966,#text/#ground_vehicles/#vehicle/#car/#man_made_thing,76.743332
dMJCxAlifZE,shot_1053,27305,5238.200195,5243.520020,#vehicle/#outdoor/#ground_vehicles/#person/#man_made_thing,5240.680176
ZFBqQRWq_Yg,shot_200,80426,679.440002,686.320007,#vehicle/#car/#driver/#yasser_arafat/#person,685.960022
L3U8SwS8gN8,shot_33,83404,336.469452,357.023346,#driver/#vehicle/#outdoor/#primate/#eukaryotic_organism,339.038696
sX-pSZZitJ4,shot_1,1027,122.655991,141.174515,#vehicle/#car/#ground_vehicles/#text/#yasser_arafat,131.731735
iVkeTIEPg58,shot_274,73153,648.966675,657.099976,#outdoor/#car/#ground_vehicles/#eukaryotic_organism/#road,656.033325
4IzswCEPBdI,shot_149,87854,630.796814,638.846558,#outdoor/#vehicle/#sports_car/#car/#ground_vehicles,633.299316
b1t8BNB-RHs,shot_655,86014,2013.680054,2020.319946,#outdoor/#vehicle/#ground_vehicles/#car/#person,2014.479980
4W-Tk43F3TU,shot_32,96623,117.851067,124.290833,#vehicle/#car/#man_made_thing/#yasser_arafat/#eukaryotic_organism,121.821701
GUDLUSqfqxg,shot_24,4262,47.672626,53.344959,#ground_vehicles/#vehicle/#outdoor/#car/#eukaryotic_organism,50.675625
5EItLA0y1-k,shot_26,97258,152.785965,158.158005,#outdoor/#car/#driver/#vehicle/#man_made_thing,153.353195
AcjoWioRX7s,shot_102,2764,295.679993,301.119995,#outdoor/#text/#car/#vehicle/#ground_vehicles,301.040009
MsVZyk6H-SU,shot_163,8950,477.880005,485.640015,#vehicle/#outdoor/#text/#car/#ground_vehicles,484.880005
wM0qmMb3sCg,shot_107,105375,225.975754,232.357132,#ground_vehicles/#outdoor/#vehicle/#road/#car,226.476257
2wsqbJqtvJQ,shot_24,30636,50.984268,62.062000,#outdoor/#vehicle/#text/#car/#yasser_arafat,57.257198
WOZqD48yVNo,shot_38,21079,389.188812,395.828766,#car/#vehicle/#ground_vehicles/#yasser_arafat/#text,389.589203
dXQoHF80AGw,shot_5,41,47.814434,53.620232,#primate/#text/#car/#man_made_thing/#ground_vehicles,51.718334
Um7UpIA4X0s,shot_33,1393,160.527039,166.032532,#text/#vehicle/#car/#ground_vehicles/#man_made_thing,161.461304
s4OHbRLYdnQ,shot_42,22586,882.715149,888.320740,#ground_vehicles/#outdoor/#car/#vehicle/#yasser_arafat,887.152954
MGBhVKhwV1I,shot_15,89207,55.822433,84.250832,#vehicle/#ground_vehicles/#primate/#outdoor/#car,61.127731
hUpT9zElR1A,shot_15,110958,253.486572,275.174896,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,255.054794
q3YPTkBRaOk,shot_367,84266,2352.080078,2361.639893,#car_racing/#outdoor/#vehicle/#ground_vehicles/#sports_car,2355.439941
0OxO1ZDKKW8,shot_12,94807,65.559998,71.440002,#vehicle/#car/#man_made_thing/#text/#yasser_arafat,66.480003
u48YrUWGj6k,shot_24,969,112.239998,125.320000,#exiting_a_vehicle/#vehicle/#car/#ground_vehicles/#yasser_arafat,124.239998
q3YPTkBRaOk,shot_292,84191,1844.959961,1850.959961,#primate/#text/#outdoor/#eukaryotic_organism/#car,1845.239990
KC0E0wU6inU,shot_203,41563,2082.280029,2092.080078,#outdoor/#sports_car/#car/#vehicle/#car_racing,2084.600098
Ak8R8M238AI,shot_11,83809,132.832703,160.293472,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,133.433304
WZZ9uccZ370,shot_1341,18902,7229.262207,7235.828613,#outdoor/#text/#ground_vehicles/#person/#vehicle,7229.262207
pmEIZs6xU2g,shot_153,10213,441.239990,449.959991,#outdoor/#car/#ground_vehicles/#eukaryotic_organism/#vehicle,449.880005
q3YPTkBRaOk,shot_225,84124,1473.599976,1486.599976,#outdoor/#sports_car/#car_racing/#ground_vehicles/#car,1483.800049
Oxk_SzH49-A,shot_55,80179,498.566681,514.666687,#driver/#outdoor/#vehicle/#car/#ground_vehicles,505.799988
A__FwwWGR2I,shot_11,110518,35.243542,41.166126,#outdoor/#ground_vehicles/#vehicle/#eukaryotic_organism/#car,40.248543
mArW3_iW6UM,shot_73,6568,285.985687,294.927979,#ground_vehicles/#vehicle/#outdoor/#car/#yasser_arafat,291.190887
Dx5t5HS0IX4,shot_22,105788,70.028290,92.217125,#outdoor/#car/#vehicle/#ground_vehicles/#eukaryotic_organism,75.033295
BLwMgTV2shQ,shot_55,87211,489.000000,495.600006,#driver/#vehicle/#outdoor/#car/#ground_vehicles,489.700012
gdCIwZ7S_AQ,shot_25,94461,121.400002,127.040001,#outdoor/#road/#eukaryotic_organism/#ground_vehicles/#trees,125.040001
_CiPIOLR-I0,shot_71,82610,1138.345581,1144.893799,#text/#outdoor/#car/#ground_vehicles/#vehicle,1139.012817
iA-yTbUyPcc,shot_35,4089,240.807236,246.179260,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,246.012436
gw96dizsgR4,shot_133,83293,555.400024,560.719971,#road/#outdoor/#vehicle/#ground_vehicles/#eukaryotic_organism,560.440002
Fv_cgoOVLGE,shot_0,5615,0.000000,5.800000,#vehicle/#car/#yasser_arafat/#ground_vehicles/#text,0.960000
FEmG0gSUBhQ,shot_8,71307,83.049629,89.456032,#primate/#vehicle/#outdoor/#ground_vehicles/#person,88.588501
faioc_IsBuU,shot_145,13520,348.347992,354.270569,#car_racing/#car/#outdoor/#yasser_arafat/#ground_vehicles,352.351990
wzAIHrfXK2s,shot_409,93716,1090.889771,1101.734009,#ground_vehicles/#vehicle/#outdoor/#car/#yasser_arafat,1101.066650
osTgtz0-UW4,shot_64,8158,257.333344,264.208344,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,259.875000
PVXLL0Zhjvc,shot_2,11572,6.266667,14.133333,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,12.266667
p0ymil6jlzw,shot_1,6055,13.279933,18.385033,#vehicle/#ground_vehicles/#car/#outdoor/#yasser_arafat,13.613600
sX-pSZZitJ4,shot_3,1029,188.221558,215.749084,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,212.212219
yLWp-d2qFG8,shot_58,8536,366.559998,373.200012,#outdoor/#car/#road/#highway/#yasser_arafat,366.559998
gRltOXgPmlo,shot_171,97708,741.359985,746.440002,#fire_truck/#emergency_vehicles/#rescue_vehicle/#truck/#vehicle,745.200012
T-woxJS-0vw,shot_23,43907,134.267471,145.678864,#outdoor/#car/#ground_vehicles/#man_made_thing/#yasser_arafat,134.534393
BtwWUTSailQ,shot_8,76363,100.559998,124.639999,#vehicle/#ground_vehicles/#car/#sports_car/#outdoor,111.120003
jFMj5gzeqLQ,shot_50,7601,419.043640,428.845093,#vehicle/#driver/#ground_vehicles/#car/#outdoor,428.803375
T-woxJS-0vw,shot_61,43945,531.097229,544.944397,#outdoor/#car/#man_made_thing/#yasser_arafat/#vehicle,534.634094
imoPP67VhPs,shot_94,42444,460.726929,468.534729,#outdoor/#vehicle/#ground_vehicles/#car/#eukaryotic_organism,462.328522
iyiyOLNvb-8,shot_5,36485,37.599998,44.840000,#outdoor/#car/#ground_vehicles/#vehicle/#car_racing,38.880001
AaySG0SghWs,shot_84,97035,276.359985,289.119995,#outdoor/#driver/#primate/#car/#eukaryotic_organism,276.600006
Z3_uDc0X0K0,shot_51,10742,282.382111,290.556946,#outdoor/#vehicle/#exiting_a_vehicle/#car/#person,290.290009
bRX9kRQy2P0,shot_36,112538,99.165833,110.343674,#outdoor/#bus/#vehicle/#ground_vehicles/#car,99.399399
H5DvsxcN02g,shot_23,36974,387.553833,408.908508,#ground_vehicles/#text/#car/#vehicle/#yasser_arafat,392.125061
KsPoezhTpQk,shot_39,45576,318.458344,329.958344,#outdoor/#ground_vehicles/#vehicle/#car_racing/#car,325.958344
T-woxJS-0vw,shot_153,44037,1451.249756,1459.491333,#outdoor/#car/#text/#sports_car/#ground_vehicles,1453.151733
Fj1ZUAGRduE,shot_27,109604,100.225128,106.231125,#outdoor/#text/#car/#ground_vehicles/#vehicle,106.064293
n2hpMII8aIY,shot_207,88758,490.823669,497.630463,#outdoor/#vehicle/#ground_vehicles/#road/#daytime_outdoor,497.597107
jCfb-IUK2qQ,shot_10,93291,137.971161,146.613129,#car/#vehicle/#yasser_arafat/#man_made_thing/#ground_vehicles,139.973160
TnRPyRuv824,shot_37,74425,271.704773,287.754120,#outdoor/#vehicle/#ground_vehicles/#car/#motorcycle,275.108154
3IsqZbhWisc,shot_2,6684,91.324570,111.678230,#vehicle/#ground_vehicles/#outdoor/#car/#eukaryotic_organism,96.996902
291piMjdd7Y,shot_38,42236,220.920700,227.093536,#outdoor/#vehicle/#car/#car_racing/#text,220.954071
JgJnDChqYh0,shot_77,7918,377.040009,383.839996,#vehicle/#outdoor/#car/#eukaryotic_organism/#yasser_arafat,382.880005
KC0E0wU6inU,shot_201,41561,2058.959961,2063.959961,#vehicle/#outdoor/#person/#car/#ground_vehicles,2061.360107
pStxauLe-k0,shot_19,2940,272.172180,284.684692,#vehicle/#ground_vehicles/#car/#outdoor/#yasser_arafat,282.482483
2h1BK2H2Quk,shot_8,24505,8.133333,14.466667,#outdoor/#car_racing/#person/#vehicle/#ground_vehicles,12.933333
osTgtz0-UW4,shot_88,8182,399.166656,407.250000,#driver/#vehicle/#car/#person/#yasser_arafat,403.416656
oaIfSC0_ROw,shot_93,7834,428.511414,452.285156,#ground_vehicles/#outdoor/#vehicle/#eukaryotic_organism/#person,435.184753
075jHElR8XU,shot_8,2366,13.080000,18.520000,#text/#person/#eukaryotic_organism/#vehicle/#ground_vehicles,13.560000
I28oRm7xoVg,shot_7,38483,101.266670,111.900002,#ground_vehicles/#outdoor/#vehicle/#car/#car_racing,108.800003
q3YPTkBRaOk,shot_387,84286,2520.239990,2526.120117,#outdoor/#person/#car/#primate/#eukaryotic_organism,2521.120117
P7ELYz7Epg4,shot_1,92303,51.184467,58.525131,#vehicle/#ground_vehicles/#car/#outdoor/#yasser_arafat,55.722332
gw96dizsgR4,shot_29,83189,120.000000,125.559998,#outdoor/#ground_vehicles/#eukaryotic_organism/#vehicle/#car,123.919998
otE0xQIhlu8,shot_4,74752,62.633331,79.900002,#car/#vehicle/#ground_vehicles/#outdoor/#yasser_arafat,74.233330
_JdxIdM4BQE,shot_0,10854,0.000000,10.343667,#car/#vehicle/#outdoor/#ground_vehicles/#road,1.701700
Tcq96SOmuQ0,shot_16,77813,247.399994,256.359985,#vehicle/#ground_vehicles/#eukaryotic_organism/#outdoor/#car,250.759995
m8mgAXhNNPo,shot_2,30560,40.707333,65.565498,#vehicle/#outdoor/#ground_vehicles/#car/#sports_car,56.556499
FtnPZKSk1SU,shot_116,98899,1944.609375,1952.917603,#vehicle/#ground_vehicles/#outdoor/#eukaryotic_organism/#car,1946.077515
Y9Hr7_2C2xQ,shot_25,69057,92.525764,98.731964,#vehicle/#ground_vehicles/#outdoor/#car/#eukaryotic_organism,94.461037
GUDLUSqfqxg,shot_165,4403,422.255157,429.137054,#driver/#primate/#person/#vehicle/#car,427.510406
dMJCxAlifZE,shot_751,27003,3367.919922,3380.239990,#outdoor/#car_racing/#vehicle/#sports_car/#ground_vehicles,3371.760010
HwfVZs-VpRk,shot_3,103018,43.966667,52.900002,#vehicle/#ground_vehicles/#outdoor/#primate/#emergency_vehicles,44.166668
ofYUM5q8Yn8,shot_2,84361,282.519989,287.519989,#ground_vehicles/#vehicle/#road/#vegetation/#trees,286.119995
cdLrYS_3PmI,shot_72,97137,274.920013,281.239990,#driver/#primate/#person/#body_parts/#car,279.559998
R5f54lGpEWI,shot_42,81650,237.033340,245.333328,#driver/#outdoor/#primate/#ground_vehicles/#eukaryotic_organism,241.000000
5tfKnDsB0YM,shot_76,109966,760.301208,766.891113,#outdoor/#ground_vehicles/#vehicle/#car/#minivan,764.138367
5Eh2d3MKKW4,shot_9,79777,76.959999,83.839996,#outdoor/#vehicle/#ground_vehicles/#car/#eukaryotic_organism,80.800003
41ONtYuYGzU,shot_69,4214,290.720001,296.760010,#outdoor/#ground_vehicles/#vehicle/#car/#eukaryotic_organism,295.320007
409IGgu-Utw,shot_85,107909,292.792511,299.899597,#vehicle/#ground_vehicles/#text/#car/#outdoor,293.726776
XuHIemMF4kY,shot_91,102442,278.361420,283.825195,#primate/#exiting_a_vehicle/#outdoor/#vehicle/#ground_vehicles,280.363403
cdLrYS_3PmI,shot_38,97103,137.639999,144.440002,#car/#vehicle/#yasser_arafat/#eukaryotic_organism/#man_made_thing,138.800003
gxeKvpC9oXk,shot_7,35750,38.166668,45.299999,#outdoor/#ground_vehicles/#vehicle/#car/#eukaryotic_organism,44.833332
Oxk_SzH49-A,shot_39,80163,284.133331,311.100006,#driver/#vehicle/#outdoor/#ground_vehicles/#car,294.500000
eaOfgevPphk,shot_68,73723,724.932556,731.188782,#driver/#ground_vehicles/#vehicle/#car/#man_made_thing,725.307922
7MYjn4-1ssY,shot_224,36774,2091.520020,2097.520020,#car_racing/#sports/#outdoor/#vehicle/#person,2096.320068
2EPAMtG2c0I,shot_3,3620,19.219200,27.060368,#vehicle/#car/#text/#yasser_arafat/#man_made_thing,24.924900
dMJCxAlifZE,shot_746,26998,3347.479980,3356.360107,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,3351.360107
qH40OVMWgdU,shot_3,10917,23.240000,30.280001,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,25.160000
3XoVCys2x9I,shot_1,82409,29.080000,34.560001,#vehicle/#driver/#ground_vehicles/#car/#yasser_arafat,29.920000
q3YPTkBRaOk,shot_299,84198,1897.920044,1906.839966,#vehicle/#exiting_a_vehicle/#outdoor/#ground_vehicles/#eukaryotic_organism,1903.800049
b1t8BNB-RHs,shot_213,85572,436.040009,453.760010,#vehicle/#ground_vehicles/#exiting_a_vehicle/#car/#outdoor,452.920013
5tfKnDsB0YM,shot_57,109947,514.931091,520.394897,#car/#yasser_arafat/#man_made_thing/#outdoor/#ground_vehicles,519.894348
ciOC6Mgqu9Y,shot_9,93098,61.279999,71.959999,#text/#vehicle/#car/#yasser_arafat/#ground_vehicles,67.360001
AO34aaomWKs,shot_43,9429,118.151367,123.189735,#driver/#outdoor/#car/#yasser_arafat/#man_made_thing,118.952164
4ZD9qNNCS9U,shot_70,93850,1014.747070,1029.528442,#ground_vehicles/#outdoor/#vehicle/#driver/#car,1017.216187
aiRgiivuK5E,shot_20,12283,178.279999,196.880005,#ground_vehicles/#vehicle/#outdoor/#road/#car,181.199997
cdLrYS_3PmI,shot_10,97075,44.320000,52.160000,#text/#outdoor/#car/#vehicle/#sports_car,52.119999
075jHElR8XU,shot_120,2478,453.359985,465.119995,#text/#primate/#outdoor/#person/#vehicle,455.600006
0Cbh_jdr-1E,shot_18,8392,311.102448,336.502838,#outdoor/#car/#vehicle/#man_made_thing/#exiting_a_vehicle,331.622955
GqA8R8bD9OI,shot_134,9117,275.720001,284.920013,#vehicle/#car/#yasser_arafat/#ground_vehicles/#primate,284.279999
eaOfgevPphk,shot_141,73796,1141.432007,1149.147949,#outdoor/#ground_vehicles/#primate/#car/#person,1146.186768
QcpL3ZHDYRA,shot_102,95537,181.548035,191.090897,#vehicle/#ground_vehicles/#outdoor/#car/#yasser_arafat,185.485306
ex4Nwk0L03s,shot_51,40328,205.839996,213.960007,#outdoor/#car/#man_made_thing/#vehicle/#ground_vehicles,209.759995
3Qf6CfMhSwo,shot_126,1158,413.799988,420.399994,#text/#outdoor/#vehicle/#ground_vehicles/#car,419.839996
dPV_939p4_8,shot_183,22991,2331.965332,2344.744629,#text/#car/#yasser_arafat/#ground_vehicles/#outdoor,2338.872314
xIAYu3rqm5Q,shot_21,75786,137.279999,142.679993,#ground_vehicles/#vehicle/#car/#man_made_thing/#yasser_arafat,140.160004
osTgtz0-UW4,shot_138,8232,663.916687,678.500000,#driver/#vehicle/#primate/#car/#eukaryotic_organism,676.166687
j8gxkJjFYjs,shot_91,86352,346.000000,351.720001,#outdoor/#car/#eukaryotic_organism/#vehicle/#ground_vehicles,349.119995
HG2Xii3dHEk,shot_2,71963,28.028000,48.923874,#outdoor/#ground_vehicles/#vehicle/#car/#yasser_arafat,48.048000
0mu9Ie5FF1M,shot_96,9964,335.034698,340.506836,#car/#vehicle/#ground_vehicles/#eukaryotic_organism/#yasser_arafat,336.936615
WBpzIDioYjE,shot_31,80840,60.226833,68.193123,#outdoor/#vehicle/#ground_vehicles/#car/#person,60.435375
R5f54lGpEWI,shot_22,81630,163.366669,173.166672,#driver/#ground_vehicles/#outdoor/#vehicle/#primate,170.199997
BS51GjmXECU,shot_44,43609,213.087875,219.344131,#outdoor/#ground_vehicles/#vehicle/#car/#yasser_arafat,213.671799
cdLrYS_3PmI,shot_66,97131,228.160004,233.919998,#vehicle/#ground_vehicles/#car/#outdoor/#yasser_arafat,228.199997
ngb9INIc5UM,shot_9,28284,183.479996,192.440002,#vehicle/#outdoor/#car/#ground_vehicles/#yasser_arafat,187.679993
kUX0PHq1M7U,shot_172,49269,1210.409180,1217.082520,#truck/#outdoor/#car_crash/#vehicle/#emergency_vehicles,1212.077515
kUX0PHq1M7U,shot_245,49342,1882.480591,1896.761475,#ground_vehicles/#vehicle/#outdoor/#pickup_truck/#car,1885.950684
FtnPZKSk1SU,shot_2,98785,951.750793,957.556580,#ground_vehicles/#construction_vehicles/#vehicle/#truck/#crane_vehicle,953.285645
j9NtkNrBmJg,shot_8,104566,70.320251,79.996582,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,74.657913
mArW3_iW6UM,shot_180,6675,781.914490,789.421997,#outdoor/#ground_vehicles/#vehicle/#eukaryotic_organism/#trees,782.148010
kUX0PHq1M7U,shot_309,49406,2251.816162,2257.054688,#outdoor/#car/#sports_car/#vehicle/#ground_vehicles,2253.451172
q3YPTkBRaOk,shot_231,84130,1519.160034,1528.280029,#sports_car/#outdoor/#car_racing/#ground_vehicles/#car,1526.040039
4IzswCEPBdI,shot_40,87745,154.195709,159.617798,#outdoor/#exiting_car/#car/#yasser_arafat/#man_made_thing,159.242416
ZFBqQRWq_Yg,shot_432,80658,1517.800049,1525.319946,#car/#outdoor/#eukaryotic_organism/#ground_vehicles/#person,1520.359985
jFMj5gzeqLQ,shot_89,7640,1105.687866,1119.451660,#vehicle/#outdoor/#car/#eukaryotic_organism/#yasser_arafat,1118.450684
a0pPW2WmCoM,shot_231,37634,5206.839844,5227.640137,#car_racing/#sports_car/#outdoor/#car/#vehicle,5227.359863
pmtvC8cXUi8,shot_35,115940,158.758606,168.735229,#vehicle/#ground_vehicles/#outdoor/#eukaryotic_organism/#car,163.963806
4srg2qPlgrs,shot_19,100396,70.839996,76.239998,#vehicle/#ground_vehicles/#outdoor/#car/#man_made_thing,73.879997
fVWbeOa2Ow8,shot_107,7528,555.960022,563.320007,#exiting_a_vehicle/#driver/#vehicle/#car/#yasser_arafat,559.440002
PvmS90qlB18,shot_10,75917,43.333332,55.366669,#vehicle/#outdoor/#ground_vehicles/#car/#motorcycle,46.866669
ngb9INIc5UM,shot_3,28278,56.040001,70.199997,#vehicle/#outdoor/#text/#sports_car/#ground_vehicles,59.520000
si-smvogL4k,shot_4,102325,27.927900,39.839802,#person/#primate/#outdoor/#car/#text,28.028000
5tfKnDsB0YM,shot_68,109958,617.283325,622.455139,#outdoor/#ground_vehicles/#vehicle/#road/#text,620.494873
VtVA1dqU-Wk,shot_46,82919,817.566650,822.799988,#outdoor/#car/#vehicle/#ground_vehicles/#yasser_arafat,817.799988
XKy76I4848w,shot_39,24278,503.970123,518.985107,#outdoor/#vehicle/#ground_vehicles/#car/#road,509.976135
T-woxJS-0vw,shot_66,43950,572.204956,579.445557,#car/#man_made_thing/#yasser_arafat/#outdoor/#text,575.074524
bATXkUvmKr4,shot_35,75448,93.827065,104.437668,#vehicle/#outdoor/#car/#ground_vehicles/#car_racing,98.098000
q5cgVbAYui8,shot_2,73277,5.040000,21.280001,#outdoor/#ground_vehicles/#vehicle/#eukaryotic_organism/#person,7.920000
cdLrYS_3PmI,shot_42,97107,154.320007,167.160004,#car/#vehicle/#yasser_arafat/#eukaryotic_organism/#primate,155.440002
anw2cY8f1t0,shot_8,5664,8.960000,14.480000,#text/#ground_vehicles/#vehicle/#car/#exiting_a_vehicle,9.560000
lFrxy2NCHcA,shot_26,108966,113.066666,119.199997,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,113.866669
x_J7Q7g6G54,shot_161,12703,348.556549,355.229889,#outdoor/#car/#ground_vehicles/#yasser_arafat/#sky,348.556549
g-DnQgLt6ok,shot_280,67887,860.333313,873.866638,#outdoor/#road/#traffic/#streets/#ground_vehicles,864.733337
79xwXh02SGo,shot_43,37962,103.199997,114.120003,#outdoor/#vehicle/#ground_vehicles/#car/#car_racing,104.480003
dMJCxAlifZE,shot_295,26547,1061.760010,1068.920044,#outdoor/#vehicle/#sports_car/#car_racing/#car,1068.319946
jFMj5gzeqLQ,shot_65,7616,725.516479,743.826416,#outdoor/#vehicle/#ground_vehicles/#eukaryotic_organism/#car,740.573181
KVdme4ISq8Y,shot_34,88309,240.080002,247.039993,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,241.600006
7MYjn4-1ssY,shot_251,36801,2568.520020,2578.399902,#outdoor/#car_racing/#car/#vehicle/#ground_vehicles,2575.639893
u48YrUWGj6k,shot_22,967,92.080002,109.639999,#vehicle/#ground_vehicles/#car/#outdoor/#exiting_a_vehicle,105.919998
Ak8R8M238AI,shot_0,83798,0.000000,21.488132,#vehicle/#car/#car_racing/#ground_vehicles/#outdoor,4.504500
LQIPaa7KDTs,shot_45,96295,289.239990,300.279999,#outdoor/#car_racing/#sports_car/#car/#vehicle,294.279999
Pity7DWu2ow,shot_75,11953,307.507202,312.812500,#outdoor/#eukaryotic_organism/#car/#vehicle/#ground_vehicles,311.511200
7VXYKnkGRPA,shot_39,83106,254.720001,263.959991,#outdoor/#vehicle/#ground_vehicles/#car_racing/#eukaryotic_organism,259.160004
QcpL3ZHDYRA,shot_189,95624,550.716858,556.522644,#outdoor/#ground_vehicles/#vehicle/#car/#road,555.288086
B9OvVt7RNdU,shot_0,76446,0.000000,18.840000,#vehicle/#outdoor/#car/#yasser_arafat/#ground_vehicles,4.800000
4MY7R_P1Etw,shot_317,40957,1184.359985,1204.319946,#primate/#ground_vehicles/#truck/#exiting_a_vehicle/#car,1184.680054
WZZ9uccZ370,shot_670,18231,3536.893311,3547.223633,#text/#outdoor/#ground_vehicles/#person/#car,3541.257812
Cj6sbPl7sSo,shot_6,37878,52.552502,74.441032,#vehicle/#outdoor/#car/#ground_vehicles/#yasser_arafat,65.765701
Lg51cjS0gcQ,shot_241,24028,1136.735596,1145.944824,#car/#outdoor/#vehicle/#yasser_arafat/#ground_vehicles,1145.244141
